ID,API_NUMBER,LATITUDE,LONGITUDE,SURF_ELEV_ft,TOP,BOTTOM,FORMATION_SHORT,LITHOLOGY,COLOR,CONSISTENCY,MOD1,MOD2,INTERPRETED,COMPLETED,TOP_ELEV_ft,BOT_ELEV_ft
2609,121190016099.99998,38.7252899998,-90.00407099959999,524.3850098,0.0,24.0,"clay, yellow",CLAY,,,,,CLAY,1.0,524.3850098,500.38500980000003
2610,121190016200.00002,38.7307860003,-90.0041310002,451.053009,0.0,40.0,sandy clay,CLAY WITH SAND,,,,,SAND AND CLAY MIX,1.0,451.053009,411.053009
2611,121190016299.99998,38.730856,-89.9980910003,532.7189941,0.0,60.0,"clay, yellow, sandy",CLAY,YELLOW,,SANDY,,CLAY,-1.0,532.7189941,472.71899410000003
2612,121190035100.00002,38.7272579996,-89.99447000009998,508.44799800000004,132.0,140.0,"shale, blue",BEDROCK,BLUE,,,,BEDROCK,1.0,376.44799800000004,368.44799800000004
2613,121190015600.00002,38.7320970003,-89.98616799969999,514.5200195,0.0,9.0,clay,CLAY,,,,,CLAY,1.0,514.5200195,505.5200195
2614,121192882900.00002,38.7336469997,-89.9837920002,530.4039916999999,0.0,15.0,clay brown,CLAY,BROWN,,,,CLAY,1.0,530.4039916999999,515.4039916999999
2615,121192623500.00002,38.7345989998,-89.9759090004,542.6359863,0.0,34.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,542.6359863,508.6359863
2616,121192904200.0,38.7302190004,-89.9743170001,548.0319824,0.0,20.0,clay brown,CLAY,BROWN,,,,CLAY,1.0,548.0319824,528.0319824
2617,121190009799.99998,38.7317010003,-89.96640599949998,549.9860229,0.0,71.0,"overburden;cl,ylsh,cly rotten sh @ bot",,,,,,,,549.9860229,478.98602289999997
2618,121192493800.0,38.7252910004,-89.9675339995,574.0869751,0.0,1.0,brown top soil,SOIL,BROWN,,,,SOIL,1.0,574.0869751,573.0869751
2619,121192340900.00002,38.732678,-89.97044800040001,557.6870117000001,0.0,111.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,557.6870117000001,446.6870117000001
2620,121192341000.0,38.7325990002,-89.9701659998,549.257019,0.0,112.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,549.257019,437.257019
2621,121192341100.00003,38.7349040004,-89.9625150001,579.085022,0.0,109.0,"no record,see log",,,,,,,,579.085022,470.085022
2622,121192630499.99998,38.7330709997,-89.96403999999998,572.3449707000001,0.0,17.0,Peoria loess,SILT,,,,,CLAY,-1.0,572.3449707000001,555.3449707000001
2623,121190163899.99998,38.7297790004,-89.9551149999,584.6929932,0.0,86.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,584.6929932,498.69299320000005
2624,121190216200.00002,38.729793,-89.9559680001,585.6929932,0.0,87.0,"sh,gry,sty,fly mic,sft,finer&laamd/bot",BEDROCK,,,SHALE,,BEDROCK,,585.6929932,498.69299320000005
2625,121190185900.00003,38.7311949997,-89.94829699959999,581.9959717,0.0,8.0,black soil,SOIL,BLACK,,,,SOIL,1.0,581.9959717,573.9959717
2626,120272710499.99998,38.7333380002,-89.93335999939998,580.4920043999999,0.0,20.0,clay brown,CLAY,BROWN,,,,CLAY,1.0,580.4920043999999,560.4920043999999
2627,121190186800.00002,38.725683,-89.9419790004,566.7709961,0.0,20.0,"clay, yellow",CLAY,,,,,CLAY,1.0,566.7709961,546.7709961
2628,121190092700.00002,38.7288409996,-89.935545,578.6309813999999,0.0,40.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,578.6309813999999,538.6309813999999
2629,121190097200.0,38.7353769999,-89.921165,570.3759766,0.0,20.0,yellow clay,CLAY,YELLOW,,,,CLAY,1.0,570.3759766,550.3759766
2630,121192489500.00003,38.7330840001,-89.92760099979999,575.5510254,0.0,26.0,clay,CLAY,,,,,CLAY,1.0,575.5510254,549.5510254
2631,121192320900.00002,38.7278690004,-89.9320390003,568.507019,0.0,41.0,clay,CLAY,,,,,CLAY,1.0,568.507019,527.507019
2632,121192453100.00002,38.7331900003,-89.92422899989998,562.9019775,0.0,35.0,clay,CLAY,,,,,CLAY,1.0,562.9019775,527.9019775
2633,121192534799.99998,38.7313480004,-89.9257509998,567.0209961,0.0,38.0,clay,CLAY,,,,,CLAY,1.0,567.0209961,529.0209961
2634,11.0,38.744160835100004,-90.2016414368,508.63500980000003,0.0,100.0, BEDROCK, BEDROCK,,,,, BEDROCK,1.0,508.63500980000003,408.63500980000003
2635,121192986400.00005,38.738056,-90.1519169995,418.7990112,0.0,10.0,silty clay,CLAY,,,,,CLAY,1.0,418.7990112,408.7990112
2636,121192986499.99998,38.738193999699995,-90.15172200010001,417.34799189999995,0.0,5.0,fill & silty clay,,,,,,,,417.34799189999995,412.34799189999995
2637,121192986600.0,38.7383610005,-90.15166699950001,416.61999510000004,0.0,10.0,silty clay,CLAY,,,,,CLAY,1.0,416.61999510000004,406.61999510000004
2638,121192986699.99998,38.7385279996,-90.1515559997,417.72399900000005,0.0,20.0,silty clay,CLAY,,,,,CLAY,1.0,417.72399900000005,397.72399900000005
2639,121192986800.00002,38.7385829996,-90.1514169999,416.7090149,0.0,5.0,fine to medium sand,SAND,,,,,SAND,1.0,416.7090149,411.7090149
2640,121192986899.99998,38.738749999899994,-90.1513330002,416.3429871,0.0,35.0,silty clay,CLAY,,,,,CLAY,1.0,416.3429871,381.3429871
2641,121192987000.0,38.7388890004,-90.15119400050001,415.46398930000004,53.0,60.0,gray fine to medium,,,,,,,,362.46398930000004,355.46398930000004
2642,121192987100.00002,38.7391940004,-90.15105600049999,415.77600099999995,0.0,15.0,silty clay,CLAY,,,,,CLAY,1.0,415.77600099999995,400.77600099999995
2643,121192987199.99998,38.739500000300005,-90.15091700010001,414.7330017,0.0,15.0,silty clay,CLAY,,,,,CLAY,1.0,414.7330017,399.7330017
2644,121192987299.99998,38.7397219996,-90.1507500002,414.99600219999996,0.0,23.0,silty clay,CLAY,,,,,CLAY,1.0,414.99600219999996,391.99600219999996
2645,121192987399.99998,38.7399720002,-90.1505829995,415.8089905,0.0,25.0,silty clay,CLAY,,,,,CLAY,1.0,415.8089905,390.8089905
2646,121192987500.00002,38.740249999899994,-90.15041699950001,417.5400085,0.0,20.0,silty clay,CLAY,,,,,CLAY,1.0,417.5400085,397.5400085
2647,121192987600.0,38.740444,-90.1502219997,415.07000730000004,0.0,20.0,silty clay,CLAY,,,,,CLAY,1.0,415.07000730000004,395.07000730000004
2648,121192984999.99998,38.7407220004,-90.15,414.6919861,0.0,18.0,brown silty clay,CLAY,BROWN,,SILTY,,CLAY,-1.0,414.6919861,396.6919861
2649,121192985100.00003,38.7409719997,-90.149861,414.947998,0.0,18.0,brown silty clay,CLAY,BROWN,,SILTY,,CLAY,-1.0,414.947998,396.947998
2650,121192985200.00002,38.7412219998,-90.14966699940001,414.7330017,0.0,18.0,silty gray clay,CLAY,GRAY,,SILTY,,CLAY,-1.0,414.7330017,396.7330017
2651,121192985300.00002,38.7415000002,-90.14947200060001,414.8909912,0.0,13.0,silty brown clay,CLAY,BROWN,,SILTY,,CLAY,-1.0,414.8909912,401.8909912
2652,121192985400.0,38.7416390001,-90.1493890002,415.927002,0.0,17.0,silty clay,CLAY,,,,,CLAY,1.0,415.927002,398.927002
2653,121192986000.0,38.7351109997,-90.1539999999,417.1830139,0.0,5.0,fine to medium sand,SAND,,,,,SAND,1.0,417.1830139,412.1830139
2654,121192986099.99997,38.7355559998,-90.1537219994,417.81500239999997,0.0,5.0,fine to medium sand,SAND,,,,,SAND,1.0,417.81500239999997,412.81500239999997
2655,121192986200.00005,38.7372219996,-90.15247200040001,418.1669922,0.0,15.0,silty clay,CLAY,,,,,CLAY,1.0,418.1669922,403.1669922
2656,121192986299.99998,38.7376109998,-90.1522780001,421.2630005,0.0,5.0,fill & silty clay,,,,,,,,421.2630005,416.2630005
2657,121190130200.0,38.7410819996,-90.15119100010003,441.618988,0.0,18.0,clay,CLAY,,,,,CLAY,1.0,441.618988,423.618988
2658,121192351399.99998,38.739443,-90.159918,414.2279968,0.0,75.0,sand and gravel,SAND AND GRAVEL,,,,,SAND,1.0,414.2279968,339.2279968
2659,121192784000.0,38.7423920003,-90.1489849995,417.07101439999997,0.0,13.0,fill sand,FILL,,,SANDY,,FILL,-1.0,417.07101439999997,404.07101439999997
2660,121192784300.00002,38.7423920003,-90.1489849995,417.07101439999997,0.0,13.0,fill sand,FILL,,,SANDY,,FILL,-1.0,417.07101439999997,404.07101439999997
2661,121192934799.99998,38.7359779996,-90.13784899950001,426.9869995,0.0,8.0,clay,CLAY,,,,,CLAY,1.0,426.9869995,418.9869995
2662,121192934899.99997,38.7359779996,-90.13784899950001,426.9869995,0.0,10.0,clay,CLAY,,,,,CLAY,1.0,426.9869995,416.9869995
2663,121192975100.00002,38.746067,-90.1443670005,411.4179993,0.0,2.0,topsoil & fill,FILL,,,,,FILL,-1.0,411.4179993,409.4179993
2664,121190243900.00002,38.736824,-90.1384340005,426.9509888,0.0,12.0,hard dry soil,,,,,,,,426.9509888,414.9509888
2665,121192538499.99998,38.738418000100005,-90.1402700005,405.8770142,0.0,20.0,clay,CLAY,,,,,CLAY,1.0,405.8770142,385.8770142
2666,121190275299.99995,38.7424430002,-90.13328800049999,421.8609924,0.0,15.0,clay,CLAY,,,,,CLAY,1.0,421.8609924,406.8609924
2667,121192526700.00003,38.7444299998,-90.13344299959999,422.85699460000006,0.0,60.0,clay,CLAY,,,,,CLAY,1.0,422.85699460000006,362.85699460000006
2668,121192516599.99998,38.7382260004,-90.0839539998,415.49499510000004,0.0,45.0,clay,CLAY,,,,,CLAY,1.0,415.49499510000004,370.49499510000004
2669,121190040800.00002,38.745222000300004,-90.04643099989998,421.8429871,0.0,4.0,"soil, dark brown",SOIL,BROWN,,,,SOIL,-1.0,421.8429871,417.8429871
2670,121192779500.00002,38.7359529998,-90.02555999979998,424.24700930000006,0.0,2.0,"slightly clayey silt,very dark grayish brown (10YR3/2),dry to slightly moist,soft,plowed zone,crumbly silt with some fine sand",,,,,,,,424.24700930000006,422.24700930000006
2671,121192518100.00002,38.7409909999,-90.0276130003,419.3320007,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,419.3320007,416.3320007
2672,121192687400.00002,38.7424580004,-90.00739300049999,436.08999630000005,0.0,2.0,dirt black silty,,,,,,,,436.08999630000005,434.08999630000005
2673,121190186000.0,38.7401459998,-90.0059780001,439.4440002,0.0,30.0,clay,CLAY,,,,,CLAY,1.0,439.4440002,409.4440002
2674,121190186100.00002,38.738030000100004,-90.01506400049999,429.0639954,0.0,5.0,clay and top soil,CLAY,,,,,CLAY,-1.0,429.0639954,424.0639954
2675,121190061899.99998,38.7401689999,-90.0069609998,437.13500980000003,0.0,6.0,clay,CLAY,,,,,CLAY,1.0,437.13500980000003,431.13500980000003
2676,121190102099.99998,38.7388720001,-90.007435,433.56298830000003,0.0,25.0,sandy loam,CLAY AND SAND,,,SANDY,,CLAY AND SAND MIX,-1.0,433.56298830000003,408.56298830000003
2677,121190109799.99998,38.7381160004,-90.017447,431.24899289999996,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,431.24899289999996,428.24899289999996
2678,121190112499.99998,38.7380929996,-90.0156569995,428.3770142,0.0,9.0,dark clay,CLAY,,,,,CLAY,-1.0,428.3770142,419.3770142
2679,121192357400.00005,38.7373169998,-90.0158380001,428.19601439999997,0.0,30.0,clay,CLAY,,,,,CLAY,1.0,428.19601439999997,398.19601439999997
2680,121192914400.0,38.7404000002,-90.0032540004,439.4700012,0.0,6.0,"Cahokia Fm.-fan facies;  silt loam, soft. friable, high in coarse silt, some very thin sandy and gravelly layers, leached, contains weak modern soil in upper few feet  [interpreted as redeposited loess]",,,,,,,,439.4700012,433.4700012
2681,121192374499.99997,38.7373180004,-89.9886289998,514.5549927000001,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,514.5549927000001,511.55499270000007
2682,121192926800.0,38.7400000004,-89.9734999996,558.1190186000001,0.0,5.0,fill,FILL,,,,,FILL,1.0,558.1190186000001,553.1190186000001
2683,121190106700.00002,38.7384589998,-89.9697570005,559.3289795,0.0,40.0,brown clay,CLAY,BROWN,,,,CLAY,1.0,559.3289795,519.3289795
2684,121192505500.00003,38.7406590004,-89.9738849995,554.6699829,0.0,1.0,brown top soil,SOIL,BROWN,,,,SOIL,1.0,554.6699829,553.6699829
2685,121192321699.99997,38.746003,-89.9646629996,555.8519897000001,0.0,29.0,clay,CLAY,,,,,CLAY,1.0,555.8519897000001,526.8519897000001
2686,121192332499.99998,38.737559,-89.96975499939998,566.0770263999999,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,566.0770263999999,563.0770263999999
2687,121190255499.99998,38.7459900002,-89.96234699999998,541.3280029,0.0,51.0,clay,CLAY,,,,,CLAY,1.0,541.3280029,490.3280029
2688,121190185800.0,38.7383140002,-89.95416900049999,580.7550049,0.0,3.0,soil,SOIL,,,,,SOIL,1.0,580.7550049,577.7550049
2689,121192562200.00005,38.7429229997,-89.95797999969999,569.8460083,0.0,25.0,gravel,GRAVEL,,,,,GRAVEL,1.0,569.8460083,544.8460083
2690,121192493600.0,38.7392390003,-89.95557000049999,576.3010254,0.0,44.0,clay,CLAY,,,,,CLAY,1.0,576.3010254,532.3010254
2691,121192493699.99998,38.7441059996,-89.9484660004,577.2990112000001,0.0,35.0,clay,CLAY,,,,,CLAY,1.0,577.2990112000001,542.2990112000001
2692,121190250899.99997,38.745561000100004,-89.9469840004,579.8270263999999,0.0,1.0,top soil brown,SOIL,BROWN,,,,SOIL,1.0,579.8270263999999,578.8270263999999
2693,121192950300.00003,38.737133000300005,-89.95317800040002,582.4229736000001,0.0,15.0,clay brown,CLAY,BROWN,,,,CLAY,1.0,582.4229736000001,567.4229736000001
2694,121192781600.00002,38.7371750004,-89.9437589999,585.8839722,0.0,11.0,Peoria loess,SILT,,,,,CLAY,-1.0,585.8839722,574.8839722
2695,121190097100.00002,38.741393000100004,-89.9426150004,589.5910034,86.0,88.0,dark shale,BEDROCK,,,,,BEDROCK,1.0,503.5910034,501.5910034
2696,121192384100.00002,38.7457440002,-89.9345129994,588.15802,0.0,3.0,top soil,SOIL,,,,,SOIL,1.0,588.15802,585.15802
2697,121192384199.99998,38.7457440002,-89.9345129994,588.15802,0.0,2.0,top soil,SOIL,,,,,SOIL,1.0,588.15802,586.15802
2698,121192384400.00002,38.745824999899995,-89.94148299959998,588.8380127,0.0,35.0,clay,CLAY,,,,,CLAY,1.0,588.8380127,553.8380127
2699,121190250800.0,38.7458790004,-89.94612999969999,580.3239746,0.0,1.0,top soil brown,SOIL,BROWN,,,,SOIL,1.0,580.3239746,579.3239746
2700,121192332400.0,38.744082,-89.94611499969999,588.8369751,0.0,2.0,top soil,SOIL,,,,,SOIL,1.0,588.8369751,586.8369751
2701,121190266600.0,38.7362320004,-89.94646099959999,595.9990234,0.0,50.0,no record,UNKNOWN,,,,,UNKNOWN,1.0,595.9990234,545.9990234
2702,121192469699.99998,38.7457979999,-89.93916,592.5520019999999,0.0,27.0,clay,CLAY,,,,,CLAY,1.0,592.5520019999999,565.5520019999999
2703,121192883000.00002,38.7440849999,-89.9461109996,588.8670043999999,0.0,2.0,topsoil,SOIL,,,,,SOIL,1.0,588.8670043999999,586.8670043999999
2704,121192630399.99998,38.7371750004,-89.9437589999,585.8839722,0.0,15.0,Peoria loess,SILT,,,,,CLAY,-1.0,585.8839722,570.8839722
2705,121192489599.99998,38.7386559997,-89.9242439997,576.6900024,0.0,29.0,clay,CLAY,,,,,CLAY,1.0,576.6900024,547.6900024
2706,121190246599.99998,38.7457170004,-89.93218899969999,584.184021,0.0,30.0,clay,CLAY,,,,,CLAY,1.0,584.184021,554.184021
2707,121190267799.99998,38.7439419997,-89.914722,574.1459961,0.0,40.0,clay,CLAY,,,,,CLAY,1.0,574.1459961,534.1459961
2708,121192554100.00003,38.7557200005,-90.1560979997,465.4760132,0.0,22.0,some silty & tacky dark gray clay,,,,,,,,465.4760132,443.4760132
2709,121190253699.99998,38.755769,-90.1630099997,408.7820129,0.0,10.0,clay,CLAY,,,,,CLAY,1.0,408.7820129,398.7820129
2710,121192975700.00002,38.7481000002,-90.1449080003,415.42001339999996,0.0,2.0,topsoil & fill,FILL,,,,,FILL,-1.0,415.42001339999996,413.42001339999996
2711,121192975800.0,38.7482360001,-90.14516399969999,424.39300539999994,0.0,4.0,topsoil & fill,FILL,,,,,FILL,-1.0,424.39300539999994,420.39300539999994
2712,121192975900.00002,38.7483890004,-90.14504400000001,420.69198610000007,0.0,4.0,topsoil & fill,FILL,,,,,FILL,-1.0,420.69198610000007,416.69198610000007
2713,121192975999.99998,38.748652999899996,-90.14498299979999,427.0159912,0.0,4.0,topsoil & fill,FILL,,,,,FILL,-1.0,427.0159912,423.0159912
2714,121192976100.00002,38.7485690002,-90.1446940002,419.16400150000004,0.0,2.0,topsoil & fill,FILL,,,,,FILL,-1.0,419.16400150000004,417.16400150000004
2715,121192976200.0,38.7484419996,-90.1444419995,406.27600099999995,0.0,2.0,topsoil & fill,FILL,,,,,FILL,-1.0,406.27600099999995,404.27600099999995
2716,121192976300.00003,38.7483580003,-90.1443609999,403.7999878,0.0,2.0,topsoil & fill,FILL,,,,,FILL,-1.0,403.7999878,401.7999878
2717,121192984700.00002,38.7480919999,-90.1447190003,413.85000610000003,0.0,2.0,topsoil & fill,FILL,,,,,FILL,-1.0,413.85000610000003,411.85000610000003
2718,121192974400.0,38.7477610003,-90.14469199979999,415.9150085,0.0,5.0,topsoil & fill,FILL,,,,,FILL,-1.0,415.9150085,410.9150085
2719,121192974499.99997,38.7475829995,-90.14479200049999,422.0169983,0.0,5.0,topsoil & fill,FILL,,,,,FILL,-1.0,422.0169983,417.0169983
2720,121192974600.0,38.7473829999,-90.1448329999,418.0490112,0.0,8.0,topsoil & fill,FILL,,,,,FILL,-1.0,418.0490112,410.0490112
2721,121192974700.00003,38.7472000002,-90.1447690001,417.4979858,0.0,4.0,topsoil & fill,FILL,,,,,FILL,-1.0,417.4979858,413.4979858
2722,121192974799.99998,38.747030999699994,-90.1446720004,416.5820007,0.0,4.0,topsoil & fill,FILL,,,,,FILL,-1.0,416.5820007,412.5820007
2723,121192974899.99998,38.7467940001,-90.1446720001,416.6130066,0.0,3.0,topsoil & fill,FILL,,,,,FILL,-1.0,416.6130066,413.6130066
2724,121192975000.00005,38.7463889998,-90.14463600030001,413.82998660000004,0.0,3.0,topsoil & fill,FILL,,,,,FILL,-1.0,413.82998660000004,410.82998660000004
2725,121190152899.99998,38.748341000399996,-90.14511499970001,423.92001339999996,0.0,33.0,"s,cln,wh,f/med;crs,f s anglr;crs s rnd",,,,,,,,423.92001339999996,390.92001339999996
2726,121190153000.0,38.7501710001,-90.1427100001,418.118988,0.0,2.0,"s,slgtly calc,wl srtd,vy f,sty,ltl c,gry",,,,,,,,418.118988,416.118988
2727,121190153100.00002,38.7575059999,-90.1377270004,419.0289917,0.0,25.0,"sand,sty,lgt gry,vy fine/vy coarse",,,,,,,,419.0289917,394.0289917
2728,121192883299.99998,38.7483419999,-90.146921,411.99899289999996,0.0,30.0,fine to medium sand,SAND,,,,,SAND,1.0,411.99899289999996,381.99899289999996
2729,121192883400.0,38.7483419999,-90.146921,411.99899289999996,0.0,20.0,fine sand,SAND,,,,,SAND,1.0,411.99899289999996,391.99899289999996
2730,121192784099.99997,38.7464190003,-90.14512999979999,415.6109924,0.0,12.0,fill sand,FILL,,,SANDY,,FILL,-1.0,415.6109924,403.6109924
2731,121192784200.0,38.7464180002,-90.14047599969999,426.2269897,0.0,13.0,fill sand,FILL,,,SANDY,,FILL,-1.0,426.2269897,413.2269897
2732,121192785800.0,38.7556739999,-90.1401399997,435.1000061000001,0.0,14.0,silty clay,CLAY,,,,,CLAY,1.0,435.1000061000001,421.1000061000001
2733,121192786000.0,38.7575049999,-90.13539299989999,410.96099849999996,0.0,17.0,yellow sand,SAND,YELLOW,,,,SAND,1.0,410.96099849999996,393.96099849999996
2734,121192785900.00003,38.752008000100005,-90.14496199989999,401.39001460000003,0.0,21.0,yellow sand,SAND,YELLOW,,,,SAND,1.0,401.39001460000003,380.39001460000003
2735,121192495699.99998,38.7468289997,-90.12316000000001,425.1579894999999,0.0,25.0,clay,CLAY,,,,,CLAY,1.0,425.1579894999999,400.1579894999999
2736,121192408800.0,38.7482239998,-90.12150099969999,419.54599,0.0,20.0,clay,CLAY,,,,,CLAY,1.0,419.54599,399.54599
2737,121192941599.99998,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then silt, sand,gvl-fill",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2738,121192941699.99998,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then silt, s/gvl-fill",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2739,121192941800.0,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then silt & gvl (fill)",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2740,121192941899.99998,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then silt/gvl fill",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2741,121192942000.0,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then silt & gvl-fill",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2742,121192942099.99997,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then s/gvl (fill)",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2743,121192942200.00005,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then s/gvl - fill",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2744,121192942299.99998,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then sand/gvl-fill",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2745,121192942399.99998,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5, then s/gvl - fill",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2746,121192942499.99997,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5, then s/gvl - fill",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2747,121192942600.0,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5',then s/gvl (fill)",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2748,121192942700.00005,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then s/gvl (fill)",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2749,121192942800.0,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,asphalt to .5 then s/gvl (fill),FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2750,121192942900.00003,38.7496979997,-90.0934049996,415.75299069999994,0.0,2.0,"asphalt to .5, then s/gvl (fill)",FILL,,,,,FILL,0.0,415.75299069999994,413.75299069999994
2751,121192943000.00002,38.7496979997,-90.0934049996,415.75299069999994,0.0,2.0,"asphalt to .5', then s/gvl (fill)",FILL,,,,,FILL,0.0,415.75299069999994,413.75299069999994
2752,121192943100.00002,38.7496979997,-90.0934049996,415.75299069999994,0.0,2.0,"asphalt to .5', then s/gvl (fill)\",FILL,,,,,FILL,0.0,415.75299069999994,413.75299069999994
2753,121192943199.99998,38.7496979997,-90.0934049996,415.75299069999994,0.0,2.0,"asphalt to .5, then s/gvl (fill)",FILL,,,,,FILL,0.0,415.75299069999994,413.75299069999994
2754,121192943299.99998,38.7496979997,-90.0934049996,415.75299069999994,0.0,2.0,asphalt to .5' then s/gvl (fill),FILL,,,,,FILL,0.0,415.75299069999994,413.75299069999994
2755,121192943400.00002,38.7496979997,-90.0934049996,415.75299069999994,0.0,2.0,asphalt to .5' then a/gvl (fill),FILL,,,,,FILL,0.0,415.75299069999994,413.75299069999994
2756,121192943499.99998,38.7496979997,-90.0934049996,415.75299069999994,0.0,2.0,"asphalt to .5', then s/gvl (fill)",FILL,,,,,FILL,0.0,415.75299069999994,413.75299069999994
2757,121192943600.0,38.7478499999,-90.09336899940003,416.5109863,0.0,2.0,"asphalt to .5', then s/gvl (fill)",FILL,,,,,FILL,0.0,416.5109863,414.5109863
2758,121192943699.99998,38.7478499999,-90.09336899940003,416.5109863,0.0,2.0,"asphalt to .5', then s/gvl (fill)",FILL,,,,,FILL,0.0,416.5109863,414.5109863
2759,121192941199.99998,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then silt, gravel (fill)",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2760,121192941300.00002,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then silt & gvl (fill)",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2761,121192941399.99998,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then silt & gvl (fill)",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2762,121192941500.00003,38.7515460004,-90.09344199979999,412.87899780000004,0.0,2.0,"asphalt to .5', then silt,sand,gvl",FILL,,,,,FILL,0.0,412.87899780000004,410.87899780000004
2763,121192937500.00003,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,"asphalt to .5', then gravel fill",FILL,,,,,FILL,0.0,417.1669922,416.1669922
2764,121192937599.99998,38.7497400004,-90.09574100050001,417.1669922,10.0,11.0,"clayey silt to 10.5', then silty clay",,,,,,,,407.1669922,406.1669922
2765,121192937699.99998,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,"asphalt to .5', then gravel fill",FILL,,,,,FILL,0.0,417.1669922,416.1669922
2766,121192937800.00002,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,"asphalt .5',then gvl,brick, asphalt fill",FILL,,,,,FILL,0.0,417.1669922,416.1669922
2767,121192937899.99998,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,"asphalt .5',then gvl,brick,asphalt fill",FILL,,,,,FILL,0.0,417.1669922,416.1669922
2768,121192937999.99998,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,"asphalt .5',then gvl,brick,asphalt fill",FILL,,,,,FILL,0.0,417.1669922,416.1669922
2769,121192938099.99998,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,gravel,GRAVEL,,,,,GRAVEL,1.0,417.1669922,416.1669922
2770,121192938200.0,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,gravel,GRAVEL,,,,,GRAVEL,1.0,417.1669922,416.1669922
2771,121192938300.00002,38.7497400004,-90.09574100050001,417.1669922,0.0,2.0,"gravel to .5', then f sand, gravel fill",,,,,,,,417.1669922,415.1669922
2772,121192938400.0,38.7497400004,-90.09574100050001,417.1669922,0.0,2.0,"concrete to .5', then silt w/gvl fill",,,,,,,,417.1669922,415.1669922
2773,121192938500.00002,38.7497400004,-90.09574100050001,417.1669922,0.0,2.0,"concrete to .5', then silt w/gvl fill",,,,,,,,417.1669922,415.1669922
2774,121192938599.99998,38.7497400004,-90.09574100050001,417.1669922,0.0,2.0,"concrete to .5', then silt w/gvl fill",,,,,,,,417.1669922,415.1669922
2775,121192938699.99997,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,"concrete to .5',then sandy silty gvl",,,,,,,,417.1669922,416.1669922
2776,121192938800.0,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,"concrete to .5',then sandy silty gvl",,,,,,,,417.1669922,416.1669922
2777,121192938899.99997,38.7497400004,-90.09574100050001,417.1669922,0.0,1.0,"concrete to .5',then sandy silty gvl",,,,,,,,417.1669922,416.1669922
